video_id,title,description,view_count,like_count,thumbnail_url,local_thumbnail_path,duration,upload_date,channel_id,channel_name,video_url
c8J0XjOyKMc,বাংলাদেশে কড়া পদক্ষেপের প্রস্তুতি ভারতের ?   | ক্যালকাটা নিউজ ডিজিটাল,"মায়ানমার, পাকিস্তানের মতো ফের সার্জিকাল স্ট্রাইক? অবিলম্বে সংখ্যালঘু নিধন বন্ধের হুঁশিয়ারি, কড়া বিদেশ মন্ত্রক। কূটনৈতিক হুঁশিয়ারির পাশাপাশি অন্যপথে নয়াদিল্লি?

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",593886,10668,https://i.ytimg.com/vi/c8J0XjOyKMc/maxresdefault.jpg,thumbnails/c8J0XjOyKMc.jpg,1449,20241129,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=c8J0XjOyKMc
GdIYJUDLPgo,রুশ মডেলে চট্টগ্রাম দখল? | ক্যালকাটা নিউজ ডিজিটাল,"এবার কি আবকাজিয়া মডেল বাংলাদেশের গলার কাঁটা?বৃহত্তর মায়ানমার গঠনে তোড়জোড়, চট্টগ্রাম কি এবার রাশিয়ার ওয়াগনার গ্রুপের নজরে?আতঙ্কিত প্রতিবেশী দেশের মাথারা?
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #muhammadyunus #khaledazia ##sekhhasina #bangladesh #bangladeshiarmy #india #narendramodi #russia #putin 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",589345,4888,https://i.ytimg.com/vi/GdIYJUDLPgo/maxresdefault.jpg,thumbnails/GdIYJUDLPgo.jpg,1419,20241216,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=GdIYJUDLPgo
BJUDk-zTlPY,ভারত আতঙ্কে কাঁপছে বাংলাদেশ?। ক্যালকাটা নিউজ ডিজিটাল,"আতঙ্কে বাংলাদেশ ! যেকোন মূহুর্তে প্রবেশ করতে পারে ভারতীয় সেনা | আক্রমণের ভয়ে ভীত ইউনূসের উপদেষ্টারাও। পাকিস্তান দাওয়াইয়ের আতঙ্কে ভুগছে বাংলাদেশ?ফের পাকিস্তান থেকে জাহাজ ঢুকছে বাংলাদেশে? জাহাজের গতিবিধি নজরে রাখছে ভারত।

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",552227,6516,https://i.ytimg.com/vi/BJUDk-zTlPY/maxresdefault.jpg,thumbnails/BJUDk-zTlPY.jpg,1121,20241201,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=BJUDk-zTlPY
Tv4AQQcyOQI,বাংলাদেশকে কড়া বার্তা দিল্লির  | ক্যালকাটা নিউজ ডিজিটাল,"বাংলাদেশের ভারত দখলের হুমকি! পূর্বের সীমান্ত ঢেলে সাজাতে মহড়া বায়ুসেনার। ঢাকায় বিদেশসচিবের বৈঠকে সংখ্যালঘু নিপীড়নে কড়া বার্তা। দিল্লির বার্তা বুঝতে পারছে বাংলাদেশ?

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",486289,2224,https://i.ytimg.com/vi/Tv4AQQcyOQI/maxresdefault.jpg,thumbnails/Tv4AQQcyOQI.jpg,722,20241210,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=Tv4AQQcyOQI
0E72F9-6HvY,ডিসেম্বর আতঙ্কে কাঁপছে বাংলাদেশ? | ক্যালকাটা নিউজ ডিজিটাল,"ডিসেম্বর আতঙ্কে কাঁপছে বাংলাদেশ!  এই আবহে সামনে এল বাংলাদেশ সেনার গোপন কৌশল।  পাশাপাশি, ঢাকার সেনানিবাসে বসে পাক গুপ্তচর সংস্থার কর্তারা ভারতে হানার ছক কষছেন বলে সূত্রের খবর। সীমান্তে নজরদারি বাড়ানোয় জোর ভারতের।

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #sheikhhasina  #muhammadyunus  #khaledazia  #india #danimotivation  #narendramodi #indianarmy #bangladesharmy 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",456527,5881,https://i.ytimg.com/vi_webp/0E72F9-6HvY/maxresdefault.webp,thumbnails/0E72F9-6HvY.jpg,1139,20241202,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=0E72F9-6HvY
Z-eX6eSVgDk,বাংলাদেশের টার্গেটে শিলিগুড়ির 'চিকেন নেক' ?  | ক্যালকাটা নিউজ ডিজিটাল,"ভারতের শিলিগুড়ি করিডোরকে নজরে রেখেছে বাংলাদেশ সেনা | সূত্রের খবর অনুযায়ী, চিকেন নেক থেকে সামান্য দূরে তৈরি হচ্ছে বাংলাদেশ এয়ারবেস |
শুধু তাই নয় ,৫০টি যুদ্ধ বিমান রাখার পরিকল্পনা বাংলাদেশের | এখানেই বাংলাদেশ তাদের এয়ারফোর্সের ঘাঁটি তৈরি করতে চলেছে | এই বিষয়ে তীব্র আপত্তি রয়েছে ভারতের | গোয়েন্দা রিপোর্ট পেয়েই সাজছে ভারতীয় সেনারা

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",455018,7140,https://i.ytimg.com/vi/Z-eX6eSVgDk/maxresdefault.jpg,thumbnails/Z-eX6eSVgDk.jpg,1244,20241129,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=Z-eX6eSVgDk
8svFW1uPapc,আরাকান আর্মির আতঙ্কে বৈঠকমুখী বাংলাদেশ? | ক্যালকাটা নিউজ ডিজিটাল,"আরাকান আর্মির আতঙ্কে বৈঠকমুখী বাংলাদেশ? সূত্রের খবর, আরাকান আর্মিকে বাংলাদেশের তরফে একটি বৈঠকের প্রস্তাব দেওয়া হয়েছে। যুদ্ধের বদলে শান্তির জন্যই এই প্রস্তাব বলে মনে করা হচ্ছে। পাশাপাশি ব্যাংককে এই সম্ভাব্য বৈঠক হতে পারে। অন্যদিকে আরাকান আর্মি কি বাংলাদেশমুখী ? মংডুর পর রাজধানী সিতোয়ে এবার আরাকানের দখলে! টেকনাফ এলাকায় রাত থেকে শুরু গোলাগুলির শব্দ। পাশাপাশি সকাল থেকে টেকনাফ এলাকায় উড়তে দেখা গেছে ড্রোন। ৪০ হাজার বিদ্রোহী আরাকানের নজর বাংলাদেশ সীমান্তে! 
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #hindu  #dhaka  #bangladesh #muhammadyunus  #khaledazia  #hindumonk  #chinmoykrishnadas #india #primeministermodi  #jamat #bangladeshiarmy #arakanarmynews #myanmar #chattagram  

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",414310,3926,https://i.ytimg.com/vi/8svFW1uPapc/maxresdefault.jpg,thumbnails/8svFW1uPapc.jpg,1342,20241217,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=8svFW1uPapc
PW8TSJyB5hI,চট্টগ্রামের ২৭১ কিলোমিটার সীমানায় পৌঁছে গেছে আরকান আর্মি। দখলের মুখে চট্টগ্রাম? | ক্যালকাটা নিউজ,"আরাকান আতঙ্কে ভুগছে বাংলাদেশ। দখলের মুখে চট্টগ্রাম? চট্টগ্রাম দখল নিতে মরিয়া আরাকান আর্মি? ২৭১ কিলোমিটার সীমান্ত রয়েছে আরাকানের দখলে। এবার সীমান্তবর্তী নাফ নদীর নিয়ন্ত্রণের পথে আরাকানরা। অন্যদিকে এই ঘটনায় ক্রমশ পিছু হটছে মায়ানমারের জুন্টা ফৌজ। এর পাশাপাশি রাখাইন রাজ্যের অধিকাংশ অঞ্চল আরাকান আর্মির দখলে। এই রাখাইনে এখনও প্রায় ৬ হাজার রোহিঙ্গার বসবাস রয়েছে। রাখিন সম্প্রদায়ের সামরিক বিভাগ আরাকান আর্মি বা AA মূলত বৌদ্ধ ধর্মাবলম্বী। 
CN Calcutta News
#calcuttanews #calcuttanewslive  #kolkatanewslive #newsfrombengal #livenews #muhammadyunus  #khaledazia  #sekhhasina  #hindumonk  #chinmoykrishnadas #india #primeministermodi  #jamat #bangladeshiarmy #arakanarmy 


For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",412487,3750,https://i.ytimg.com/vi/PW8TSJyB5hI/maxresdefault.jpg,thumbnails/PW8TSJyB5hI.jpg,3447,20241216,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=PW8TSJyB5hI
8W3ml3N2XjY,ভারত বিরোধী শত্রুপক্ষই ভরসা বাংলাদেশের ?  | ক্যালকাটা নিউজ ডিজিটাল,"ভারতের বিরুদ্ধে গোপনে শত্রুঅক্ষ তৈরির পথে বাংলাদেশ? পাকিস্তান নাগরিকদের প্রবেশে বিশেষ ছাড়, গোপন ড্রোন প্ল্যান্ট! তবে ধরাছোঁয়ার বাইরে ভারত, তৈরি অত্যাধুনিক রণসজ্জায় 

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",400219,4684,https://i.ytimg.com/vi/8W3ml3N2XjY/maxresdefault.jpg,thumbnails/8W3ml3N2XjY.jpg,1282,20241205,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=8W3ml3N2XjY
keia0anTTjc,সার্জিকাল স্টাইকের প্রস্তুতি ভারতের ? । ক্যালকাটা নিউজ ডিজিটাল,"সার্জিকাল স্টাইকের প্রস্তুতি ভারতের ? । ক্যালকাটা নিউজ ডিজিটাল

শিলিগুড়ির চিকেন নেকের মাত্র ১২ কিলোমিটার দূরে লালমণিরহাটে একটি বিমান ঘাঁটি তৈরির উদ্যোগ নিয়েছে বাংলাদেশের অন্তর্বর্তীকালীন ইউনূস সরকার। মূলত, ভারতের চিকেন নেককে ব্যতিব্যস্ত করতেই বাংলাদেশের এই তৎপরতা বলে মনে করছেন প্রতিরক্ষা বিশেষজ্ঞরা। এই প্রেক্ষিতে গোটা ভারত-বাংলাদেশ সীমান্তকেই সিল করার পথে হাঁটতে চলেছে কেন্দ্র ! পাশাপাশি, স্বল্প ও মাঝারি পাল্লার পিনাকা মিসাইল সিস্টেমকে বাংলাদেশ মুখী রাখা হয়েছে। অন্যদিকে, উত্তর-পূর্বের রাজ্য মিজোরামে মোতায়েন করা হয়েছে হাউৎজার কামান। এছাড়া, উত্তর-পূর্ব ভারতে প্রায় ৩৫ হাজার সেনা মোতায়েন করা হচ্ছে বলে সূত্রের খবর। সেইসঙ্গে সীমান্তে নজরদারিও বাড়ানো হয়েছে। 
 

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 
 #hindu  #dhaka  #bangladesh #muhammadyunus  #khaledazia  #hindumonk  #chinmoykrishnadas #india #primeministermodi 
For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",364779,5218,https://i.ytimg.com/vi/keia0anTTjc/maxresdefault.jpg,thumbnails/keia0anTTjc.jpg,2288,20241130,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=keia0anTTjc
zuomkJWaOyI,৩০০ কোটি ডলারের বিমান বাহিনীর অত্যাধুনিকরণের পথে বাংলাদেশ ?  । ক্যালকাটা নিউজ ডিজিটাল,"৩০০ কোটি ডলারের বিমান বাহিনীর অত্যাধুনিকরণের পথে বাংলাদেশ ? সতর্ক করছে কাদের? কি উদ্দেশ্য বাংলাদেশের?ট্রাম্পের শপথের আগে দ্রুত ঘর গোছাতে চাইছে বাংলাদেশ?

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",361555,4273,https://i.ytimg.com/vi/zuomkJWaOyI/maxresdefault.jpg,thumbnails/zuomkJWaOyI.jpg,1397,20241203,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=zuomkJWaOyI
QvANRgixge0,বাংলাদেশে সেনা অভ্যুত্থান ?। কী বলছে গোপন গোয়েন্দা রিপোর্ট ? । ক্যালকাটা নিউজ ডিজিটাল,"বাংলাদেশে সেনা অভ্যুত্থান ?। কী বলছে গোপন গোয়েন্দা রিপোর্ট ? । ক্যালকাটা নিউজ ডিজিটাল

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",352178,4126,https://i.ytimg.com/vi/QvANRgixge0/maxresdefault.jpg,thumbnails/QvANRgixge0.jpg,1396,20241231,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=QvANRgixge0
NbXt2Hiby5A,দেশের সীমান্ত নিয়ে নাস্তানাবুদ বাংলাদেশ। মায়ানমার থেকে ধেয়ে আসছে  | ক্যালকাটা নিউজ,"দেশের সীমান্ত নিয়ে নাস্তানাবুদ বাংলাদেশ। ভারতীয় সেনাদের তৎপরতা, অপরদিকে মায়ানমার সীমান্তে আরাকান আর্মি। ইতিমধ্যেই দখলে মংডু।

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",323600,3994,https://i.ytimg.com/vi/NbXt2Hiby5A/maxresdefault.jpg,thumbnails/NbXt2Hiby5A.jpg,781,20241211,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=NbXt2Hiby5A
Cm9pfg2s5Nc,বায়ুশক্তি সঞ্চয় বাংলাদেশের। ভারতের অদৃশ্য শক্তির বিরুদ্ধে প্রস্তুতি ? | ক্যালকাটা নিউজ ডিজিটাল,"অজানা আতঙ্কে প্রতিবেশী? প্রতিমুহূর্তে হামলার আশঙ্কা, স্নায়ুযুদ্ধে পিছু হটছে বাংলাদেশ? সমরাস্ত্র কিনে ঘর গোছাবার ব্যস্ততা তাই? ভারতের পাল্টা পদক্ষেপ কী? 
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #muhammadyunus #bangladeshiarmy #bangladesh #india #indianarmy #narendramodi 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",318796,2598,https://i.ytimg.com/vi/Cm9pfg2s5Nc/maxresdefault.jpg,thumbnails/Cm9pfg2s5Nc.jpg,1385,20241216,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=Cm9pfg2s5Nc
XHxW4SWhbIo,জামাতের বাংলাদেশে 'পূর্ব পাকিস্তান' পরিকল্পনা ?  । ক্যালকাটা নিউজ ডিজিটাল,"জামাতের বাংলাদেশে 'পূর্ব পাকিস্তান' পরিকল্পনা ?  । ক্যালকাটা নিউজ ডিজিটাল 

বাংলাদেশের সেনা বিদ্রোহ ! ঘরে-বাইরে জ্বলছে বাংলাদেশ!
জলে-স্থলে দেশটিকে ক্রমশ ঘিরছে ভারত ? চট্টগ্রামে উঠেছে স্বাধীনতার আওয়াজ !
ভারতের সার্জিকাল স্ট্রাইকে ভয়ে কাঁপছে বাংলাদেশ সেনা ! তবে এবার হুঁশিয়ারির সুর বাংলাদেশের চিফ এয়ার মার্শালের গলায় ক্ষমতা ও নজরদারি বাড়ানোর হুমকি ভারতকেও ? অন্যদিকে জামাতের সঙ্গে শুরু হয়েছে বাংলাদেশের সেনাবাহিনীর লড়াই | বিদ্রোহ ঠেকাতে সেনা কর্তাদের কোয়াটার গার্ড করার পরিকল্পনা সেনা প্রধানের!

 CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 
#hindu  #dhaka  #bangladesh #muhammadyunus  #khaledazia  #hindumonk  #chinmoykrishnadas #india #primeministermodi 
For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",309746,4485,https://i.ytimg.com/vi_webp/XHxW4SWhbIo/maxresdefault.webp,thumbnails/XHxW4SWhbIo.jpg,1404,20241130,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=XHxW4SWhbIo
0yy9s_2nPmE,ভারত দখলের  হুমকি বাংলাদেশের !  | ভারতের শক্তির প্রদর্শন I ক্যালকাটা নিউজ ডিজিটাল,"ভারত দখলের হুমকি বাংলাদেশের! এবার অন্য চেহারায় ভারত, পাকিস্তানের বুকের উপর সবচেয়ে বড় বায়ুসেনার মহড়া। ঢেলে সাজছে পূবের সীমান্ত

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",300170,2952,https://i.ytimg.com/vi/0yy9s_2nPmE/maxresdefault.jpg,thumbnails/0yy9s_2nPmE.jpg,1455,20241209,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=0yy9s_2nPmE
t6Ri4WZJdM4,আন্তর্জাতিক চাপে মহম্মদ ইউনূস ?। ক্যালকাটা নিউজ ডিজিটাল,"আন্তর্জাতিক চাপে মহম্মদ ইউনূস ?। ক্যালকাটা নিউজ ডিজিটাল

বিপর্যস্ত বাংলাদেশ! ভারত ঘিরছে বাংলাদেশকে? স্থলে ও জলে? পাকিস্তানের সঙ্গে গোপন সামরিক চুক্তির তথ্য় ফাঁস | ইউনূস সরকারের আয়ু কী সীমিত ? তদারকি সরকারের বিরুদ্ধে আমেরিকা বড় পদক্ষেপ নিতে চলেছে? শপথের পর ক্ষমতায় ফিরেই ট্রাম্পের কী বড় সিদ্ধান্ত? গণমাধ্যমে ভেঙে পড়লেন মহঃ ইউনূস !

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 
#hindu  #dhaka  #bangladesh #muhammadyunus  #khaledazia  #hindumonk  #chinmoykrishnadas #india #primeministermodi #usa #usarmy #indianarmy #indiannavy #trump 
#india #internationalrelations 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",294395,4054,https://i.ytimg.com/vi_webp/t6Ri4WZJdM4/maxresdefault.webp,thumbnails/t6Ri4WZJdM4.jpg,1423,20241130,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=t6Ri4WZJdM4
2fObnJKJcYA,'কালী'র অদৃষ্ট শক্তির আতঙ্ক বাংলাদেশে ?,"অব্যাহত ভারত বিরোধী হুংকার বাংলাদেশের।সেভেন সিস্টার্স দখলের ডাক।' কালী'র আতঙ্ক বাংলাদেশে?
 মায়ানমার ও ভারত বাংলাদেশের দুই সীমান্তেই আতঙ্কের পরিবেশ । রিজার্ব ফোর্সকেও সীমান্তমুখী করেছে ইউনূসের সরকার

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",277614,2768,https://i.ytimg.com/vi/2fObnJKJcYA/maxresdefault.jpg,thumbnails/2fObnJKJcYA.jpg,1354,20241214,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=2fObnJKJcYA
